,Price,Date
225,5690.0,2020-09-05 09:19:41.901209+00:00
813,5690.0,2020-09-05 09:29:21.153721+00:00
1401,5690.0,2020-09-05 09:31:34.765005+00:00
2176,5695.0,2020-09-06 04:33:00.412856+00:00
2624,5695.0,2020-09-06 04:34:00.429265+00:00
3092,5695.0,2020-09-06 04:35:00.664868+00:00
3554,5720.0,2020-09-06 04:36:00.427735+00:00
4104,5740.0,2020-09-06 04:37:00.479648+00:00
4658,5730.0,2020-09-06 04:38:00.499715+00:00
5213,5730.0,2020-09-06 04:39:00.466478+00:00
5770,5730.0,2020-09-06 04:40:00.573504+00:00
6328,5730.0,2020-09-06 04:41:00.526018+00:00
6886,5700.0,2020-09-06 04:42:00.445749+00:00
7447,5685.0,2020-09-06 04:43:00.459307+00:00
8008,5645.0,2020-09-06 04:44:00.554812+00:00
8570,5635.0,2020-09-06 04:45:00.489014+00:00
9132,5630.0,2020-09-06 04:46:00.509586+00:00
9694,5630.0,2020-09-06 04:47:00.536773+00:00
10256,5630.0,2020-09-06 04:48:00.473981+00:00
10818,5630.0,2020-09-06 04:49:00.563429+00:00
11380,5630.0,2020-09-06 04:50:00.526463+00:00
11944,5630.0,2020-09-06 04:51:00.484217+00:00
12508,5630.0,2020-09-06 04:52:00.461509+00:00
13072,5630.0,2020-09-06 04:53:00.477205+00:00
13636,5630.0,2020-09-06 04:54:00.511078+00:00
14200,5630.0,2020-09-06 04:55:00.471359+00:00
14764,5630.0,2020-09-06 04:56:00.523239+00:00
15328,5630.0,2020-09-06 04:57:00.475912+00:00
15892,5630.0,2020-09-06 04:58:00.510847+00:00
16457,5630.0,2020-09-06 04:59:00.620462+00:00
17023,5630.0,2020-09-06 05:00:00.605498+00:00
17589,5630.0,2020-09-06 05:01:00.534210+00:00
18155,5630.0,2020-09-06 05:02:00.487687+00:00
18721,5630.0,2020-09-06 05:03:00.505460+00:00
19287,5630.0,2020-09-06 05:04:00.531384+00:00
19853,5630.0,2020-09-06 05:05:00.526359+00:00
20420,5630.0,2020-09-06 05:06:00.533490+00:00
20987,5630.0,2020-09-06 05:07:00.530181+00:00
21554,5630.0,2020-09-06 05:08:00.516619+00:00
22121,5630.0,2020-09-06 05:09:00.571157+00:00
22689,5630.0,2020-09-06 05:10:00.518600+00:00
23258,5630.0,2020-09-06 05:11:00.467677+00:00
23827,5630.0,2020-09-06 05:12:00.489369+00:00
24396,5630.0,2020-09-06 05:13:00.523419+00:00
24965,5630.0,2020-09-06 05:14:00.494655+00:00
25534,5630.0,2020-09-06 05:15:00.499050+00:00
26103,5630.0,2020-09-06 05:16:00.482303+00:00
26672,5630.0,2020-09-06 05:17:00.483959+00:00
27242,5630.0,2020-09-06 05:18:00.490328+00:00
27812,5630.0,2020-09-06 05:19:00.518329+00:00
28382,5630.0,2020-09-06 05:20:00.501269+00:00
28953,5630.0,2020-09-06 05:21:00.498373+00:00
29524,5630.0,2020-09-06 05:22:00.482422+00:00
30095,5630.0,2020-09-06 05:23:00.491797+00:00
30666,5630.0,2020-09-06 05:24:00.545794+00:00
31237,5630.0,2020-09-06 05:25:00.553663+00:00
31808,5630.0,2020-09-06 05:26:00.504450+00:00
32380,5630.0,2020-09-06 05:27:00.507100+00:00
32953,5630.0,2020-09-06 05:28:00.498902+00:00
33526,5630.0,2020-09-06 05:29:00.512374+00:00
34099,5630.0,2020-09-06 05:30:00.558297+00:00
34672,5630.0,2020-09-06 05:31:00.550031+00:00
35245,5630.0,2020-09-06 05:32:00.541281+00:00
35819,5630.0,2020-09-06 05:33:00.534549+00:00
36393,5630.0,2020-09-06 05:34:00.581861+00:00
36967,5630.0,2020-09-06 05:35:00.529957+00:00
37541,5630.0,2020-09-06 05:36:00.532273+00:00
38115,5630.0,2020-09-06 05:37:00.517225+00:00
38689,5630.0,2020-09-06 05:38:00.546075+00:00
39263,5630.0,2020-09-06 05:39:00.548409+00:00
39837,5630.0,2020-09-06 05:40:00.561883+00:00
40411,5630.0,2020-09-06 05:41:00.534259+00:00
40985,5630.0,2020-09-06 05:42:00.528524+00:00
41559,5630.0,2020-09-06 05:43:00.545201+00:00
42133,5630.0,2020-09-06 05:44:00.586249+00:00
42707,5630.0,2020-09-06 05:45:00.573679+00:00
43281,5630.0,2020-09-06 05:46:00.668987+00:00
43855,5630.0,2020-09-06 05:47:00.661954+00:00
44429,5630.0,2020-09-06 05:48:00.512046+00:00
45003,5630.0,2020-09-06 05:49:00.516027+00:00
45577,5630.0,2020-09-06 05:50:00.526980+00:00
46151,5630.0,2020-09-06 05:51:00.619735+00:00
46725,5630.0,2020-09-06 05:52:00.573738+00:00
47299,5630.0,2020-09-06 05:53:00.560979+00:00
47873,5630.0,2020-09-06 05:54:00.542104+00:00
48447,5630.0,2020-09-06 05:55:00.538921+00:00
49021,5630.0,2020-09-06 05:56:00.525593+00:00
49595,5630.0,2020-09-06 05:57:00.515475+00:00
50169,5630.0,2020-09-06 05:58:00.532237+00:00
50745,5630.0,2020-09-06 05:59:00.514600+00:00
51321,5630.0,2020-09-06 06:00:00.584842+00:00
51897,5630.0,2020-09-06 06:01:00.580549+00:00
52473,5630.0,2020-09-06 06:02:00.511866+00:00
53049,5630.0,2020-09-06 06:03:00.531618+00:00
53625,5630.0,2020-09-06 06:04:00.616162+00:00
54201,5630.0,2020-09-06 06:05:00.606381+00:00
54777,5630.0,2020-09-06 06:06:00.601792+00:00
55353,5630.0,2020-09-06 06:07:00.551688+00:00
55929,5630.0,2020-09-06 06:08:00.540948+00:00
56505,5630.0,2020-09-06 06:09:00.654664+00:00
57081,5630.0,2020-09-06 06:10:00.646170+00:00
57657,5630.0,2020-09-06 06:11:00.525703+00:00
58233,5630.0,2020-09-06 06:12:00.525500+00:00
58809,5630.0,2020-09-06 06:13:00.528069+00:00
59385,5630.0,2020-09-06 06:14:00.539530+00:00
59961,5630.0,2020-09-06 06:15:00.588724+00:00
60537,5630.0,2020-09-06 06:17:00.515507+00:00
61113,5630.0,2020-09-06 06:18:00.524522+00:00
61689,5630.0,2020-09-06 06:19:00.520646+00:00
62265,5630.0,2020-09-06 06:20:00.535623+00:00
62841,5630.0,2020-09-06 06:21:00.602627+00:00
63417,5630.0,2020-09-06 06:22:00.563607+00:00
63993,5630.0,2020-09-06 06:23:00.623339+00:00
64569,5630.0,2020-09-06 06:24:00.602887+00:00
65145,5630.0,2020-09-06 06:25:00.531099+00:00
65721,5630.0,2020-09-06 06:26:00.520690+00:00
66297,5630.0,2020-09-06 06:27:00.567222+00:00
66874,5630.0,2020-09-06 06:28:00.517788+00:00
67452,5630.0,2020-09-06 06:29:00.573222+00:00
68030,5630.0,2020-09-06 06:30:00.632861+00:00
68608,5630.0,2020-09-06 06:31:00.519528+00:00
69186,5630.0,2020-09-06 06:32:00.513949+00:00
69764,5630.0,2020-09-06 06:33:00.549174+00:00
70342,5630.0,2020-09-06 06:34:00.592962+00:00
70920,5630.0,2020-09-06 06:35:00.555304+00:00
71497,5630.0,2020-09-06 06:36:00.542006+00:00
72074,5630.0,2020-09-06 06:37:00.713641+00:00
