,Price,Date
81,16950.0,2020-09-05 09:19:41.888156+00:00
669,16950.0,2020-09-05 09:29:21.138719+00:00
1257,16950.0,2020-09-05 09:31:34.751002+00:00
2172,17750.0,2020-09-06 04:33:00.412778+00:00
2620,17750.0,2020-09-06 04:34:00.429190+00:00
3088,17745.0,2020-09-06 04:35:00.664792+00:00
3413,17740.0,2020-09-06 04:36:00.424626+00:00
3963,17705.0,2020-09-06 04:37:00.476935+00:00
4517,17705.0,2020-09-06 04:38:00.497046+00:00
5072,17705.0,2020-09-06 04:39:00.463656+00:00
5629,17740.0,2020-09-06 04:40:00.570799+00:00
6187,17740.0,2020-09-06 04:41:00.523245+00:00
6745,17740.0,2020-09-06 04:42:00.442974+00:00
7306,17790.0,2020-09-06 04:43:00.456626+00:00
7867,17790.0,2020-09-06 04:44:00.552092+00:00
8429,17790.0,2020-09-06 04:45:00.486135+00:00
8991,17800.0,2020-09-06 04:46:00.506810+00:00
9553,17800.0,2020-09-06 04:47:00.533976+00:00
10115,17800.0,2020-09-06 04:48:00.471029+00:00
10677,17800.0,2020-09-06 04:49:00.560615+00:00
11239,17805.0,2020-09-06 04:50:00.523625+00:00
11802,17815.0,2020-09-06 04:51:00.481424+00:00
12366,17815.0,2020-09-06 04:52:00.458754+00:00
12930,17815.0,2020-09-06 04:53:00.474516+00:00
13494,17815.0,2020-09-06 04:54:00.508244+00:00
14058,17815.0,2020-09-06 04:55:00.468557+00:00
14622,17815.0,2020-09-06 04:56:00.520312+00:00
15186,17815.0,2020-09-06 04:57:00.473100+00:00
15750,17815.0,2020-09-06 04:58:00.508075+00:00
16315,17815.0,2020-09-06 04:59:00.617683+00:00
16881,17815.0,2020-09-06 05:00:00.602653+00:00
17447,17815.0,2020-09-06 05:01:00.531445+00:00
18013,17815.0,2020-09-06 05:02:00.485001+00:00
18579,17815.0,2020-09-06 05:03:00.502744+00:00
19145,17815.0,2020-09-06 05:04:00.528601+00:00
19711,17815.0,2020-09-06 05:05:00.523538+00:00
20278,17815.0,2020-09-06 05:06:00.530719+00:00
20845,17815.0,2020-09-06 05:07:00.527363+00:00
21412,17815.0,2020-09-06 05:08:00.513906+00:00
21979,17815.0,2020-09-06 05:09:00.568357+00:00
22547,17815.0,2020-09-06 05:10:00.515873+00:00
23116,17815.0,2020-09-06 05:11:00.464920+00:00
23685,17815.0,2020-09-06 05:12:00.486463+00:00
24254,17815.0,2020-09-06 05:13:00.520657+00:00
24823,17815.0,2020-09-06 05:14:00.491862+00:00
25392,17815.0,2020-09-06 05:15:00.496253+00:00
25961,17815.0,2020-09-06 05:16:00.479469+00:00
26530,17815.0,2020-09-06 05:17:00.481199+00:00
27100,17815.0,2020-09-06 05:18:00.487688+00:00
27670,17815.0,2020-09-06 05:19:00.515314+00:00
28240,17815.0,2020-09-06 05:20:00.498423+00:00
28811,17815.0,2020-09-06 05:21:00.495609+00:00
29382,17815.0,2020-09-06 05:22:00.479724+00:00
29953,17815.0,2020-09-06 05:23:00.489041+00:00
30524,17815.0,2020-09-06 05:24:00.542982+00:00
31095,17815.0,2020-09-06 05:25:00.550650+00:00
31666,17815.0,2020-09-06 05:26:00.501657+00:00
32237,17815.0,2020-09-06 05:27:00.504350+00:00
32810,17815.0,2020-09-06 05:28:00.496173+00:00
33383,17815.0,2020-09-06 05:29:00.509452+00:00
33956,17815.0,2020-09-06 05:30:00.555410+00:00
34529,17815.0,2020-09-06 05:31:00.546573+00:00
35102,17815.0,2020-09-06 05:32:00.538271+00:00
35676,17815.0,2020-09-06 05:33:00.531816+00:00
36250,17815.0,2020-09-06 05:34:00.579088+00:00
36824,17815.0,2020-09-06 05:35:00.527116+00:00
37398,17815.0,2020-09-06 05:36:00.529250+00:00
37972,17815.0,2020-09-06 05:37:00.514338+00:00
38546,17815.0,2020-09-06 05:38:00.543234+00:00
39120,17815.0,2020-09-06 05:39:00.545623+00:00
39694,17815.0,2020-09-06 05:40:00.559146+00:00
40268,17815.0,2020-09-06 05:41:00.531382+00:00
40842,17815.0,2020-09-06 05:42:00.525643+00:00
41416,17815.0,2020-09-06 05:43:00.542406+00:00
41990,17815.0,2020-09-06 05:44:00.583430+00:00
42564,17815.0,2020-09-06 05:45:00.570863+00:00
43138,17815.0,2020-09-06 05:46:00.666196+00:00
43712,17815.0,2020-09-06 05:47:00.659216+00:00
44286,17815.0,2020-09-06 05:48:00.509240+00:00
44860,17815.0,2020-09-06 05:49:00.513180+00:00
45434,17815.0,2020-09-06 05:50:00.524235+00:00
46008,17815.0,2020-09-06 05:51:00.616831+00:00
46582,17765.0,2020-09-06 05:52:00.570926+00:00
47156,17765.0,2020-09-06 05:53:00.558085+00:00
47730,17765.0,2020-09-06 05:54:00.539264+00:00
48304,17765.0,2020-09-06 05:55:00.536161+00:00
48878,17765.0,2020-09-06 05:56:00.522726+00:00
49452,17765.0,2020-09-06 05:57:00.512354+00:00
50026,17765.0,2020-09-06 05:58:00.529470+00:00
50602,17765.0,2020-09-06 05:59:00.511893+00:00
51178,17765.0,2020-09-06 06:00:00.582031+00:00
51754,17765.0,2020-09-06 06:01:00.577772+00:00
52330,17765.0,2020-09-06 06:02:00.508978+00:00
52906,17765.0,2020-09-06 06:03:00.528718+00:00
53482,17765.0,2020-09-06 06:04:00.613023+00:00
54058,17765.0,2020-09-06 06:05:00.602530+00:00
54634,17765.0,2020-09-06 06:06:00.598835+00:00
55210,17765.0,2020-09-06 06:07:00.548835+00:00
