,Price,Date
310,60220.0,2020-09-05 09:19:41.908212+00:00
898,60220.0,2020-09-05 09:29:21.160724+00:00
1486,60220.0,2020-09-05 09:31:34.774005+00:00
2061,59000.0,2020-09-06 04:33:00.410432+00:00
2509,59000.0,2020-09-06 04:34:00.427080+00:00
2970,59000.0,2020-09-06 04:35:00.662506+00:00
3634,59425.0,2020-09-06 04:36:00.430119+00:00
4185,60000.0,2020-09-06 04:37:00.481347+00:00
4739,60000.0,2020-09-06 04:38:00.501946+00:00
5294,60000.0,2020-09-06 04:39:00.468308+00:00
5851,60000.0,2020-09-06 04:40:00.575833+00:00
6409,60000.0,2020-09-06 04:41:00.527924+00:00
6967,60000.0,2020-09-06 04:42:00.448045+00:00
7528,60000.0,2020-09-06 04:43:00.461002+00:00
8090,60000.0,2020-09-06 04:44:00.556551+00:00
8652,60000.0,2020-09-06 04:45:00.490874+00:00
9214,60000.0,2020-09-06 04:46:00.511375+00:00
9776,60000.0,2020-09-06 04:47:00.538631+00:00
10338,60000.0,2020-09-06 04:48:00.475883+00:00
10900,60000.0,2020-09-06 04:49:00.565147+00:00
11462,60000.0,2020-09-06 04:50:00.528262+00:00
12026,60000.0,2020-09-06 04:51:00.486466+00:00
12590,60000.0,2020-09-06 04:52:00.463335+00:00
13154,60000.0,2020-09-06 04:53:00.478938+00:00
13718,60000.0,2020-09-06 04:54:00.512841+00:00
14282,60000.0,2020-09-06 04:55:00.473117+00:00
14846,60000.0,2020-09-06 04:56:00.525093+00:00
15410,60000.0,2020-09-06 04:57:00.477787+00:00
15975,59985.0,2020-09-06 04:58:00.512613+00:00
16540,59985.0,2020-09-06 04:59:00.622247+00:00
17106,59985.0,2020-09-06 05:00:00.607458+00:00
17672,59985.0,2020-09-06 05:01:00.536038+00:00
18238,59985.0,2020-09-06 05:02:00.489519+00:00
18804,59985.0,2020-09-06 05:03:00.507304+00:00
19370,59985.0,2020-09-06 05:04:00.533349+00:00
19936,59985.0,2020-09-06 05:05:00.528103+00:00
20503,59985.0,2020-09-06 05:06:00.535290+00:00
21070,59985.0,2020-09-06 05:07:00.531994+00:00
21637,59985.0,2020-09-06 05:08:00.518408+00:00
22204,59985.0,2020-09-06 05:09:00.572909+00:00
22773,59985.0,2020-09-06 05:10:00.520435+00:00
23342,59985.0,2020-09-06 05:11:00.469408+00:00
23911,59985.0,2020-09-06 05:12:00.491233+00:00
24480,59985.0,2020-09-06 05:13:00.525207+00:00
25049,59985.0,2020-09-06 05:14:00.496676+00:00
25618,59985.0,2020-09-06 05:15:00.500837+00:00
26187,59985.0,2020-09-06 05:16:00.484156+00:00
26756,59985.0,2020-09-06 05:17:00.485726+00:00
27326,59985.0,2020-09-06 05:18:00.492074+00:00
27896,59985.0,2020-09-06 05:19:00.520417+00:00
28466,59985.0,2020-09-06 05:20:00.503126+00:00
29037,59985.0,2020-09-06 05:21:00.500158+00:00
