,Price,Date
104,22065.0,2020-09-05 09:19:41.890654+00:00
692,22065.0,2020-09-05 09:29:21.140723+00:00
1280,22065.0,2020-09-05 09:31:34.753002+00:00
2158,22135.0,2020-09-06 04:33:00.412464+00:00
2606,22135.0,2020-09-06 04:34:00.428924+00:00
3073,22125.0,2020-09-06 04:35:00.664513+00:00
3436,21975.0,2020-09-06 04:36:00.425072+00:00
3986,21610.0,2020-09-06 04:37:00.477369+00:00
4540,21580.0,2020-09-06 04:38:00.497480+00:00
5095,21580.0,2020-09-06 04:39:00.464107+00:00
5652,21580.0,2020-09-06 04:40:00.571236+00:00
6210,21580.0,2020-09-06 04:41:00.523685+00:00
6768,21580.0,2020-09-06 04:42:00.443422+00:00
7329,21580.0,2020-09-06 04:43:00.457069+00:00
7890,21580.0,2020-09-06 04:44:00.552525+00:00
8452,21580.0,2020-09-06 04:45:00.486584+00:00
9014,21580.0,2020-09-06 04:46:00.507255+00:00
9576,21580.0,2020-09-06 04:47:00.534439+00:00
10138,21580.0,2020-09-06 04:48:00.471476+00:00
10700,21580.0,2020-09-06 04:49:00.561064+00:00
11262,21580.0,2020-09-06 04:50:00.524071+00:00
11825,21580.0,2020-09-06 04:51:00.481884+00:00
12389,21580.0,2020-09-06 04:52:00.459207+00:00
12953,21580.0,2020-09-06 04:53:00.474948+00:00
13517,21580.0,2020-09-06 04:54:00.508684+00:00
14081,21580.0,2020-09-06 04:55:00.469005+00:00
14645,21580.0,2020-09-06 04:56:00.520770+00:00
15209,21580.0,2020-09-06 04:57:00.473554+00:00
15773,21580.0,2020-09-06 04:58:00.508516+00:00
16338,21580.0,2020-09-06 04:59:00.618160+00:00
16904,21580.0,2020-09-06 05:00:00.603114+00:00
17470,21580.0,2020-09-06 05:01:00.531892+00:00
18036,21580.0,2020-09-06 05:02:00.485427+00:00
18602,21580.0,2020-09-06 05:03:00.503189+00:00
19168,21580.0,2020-09-06 05:04:00.529037+00:00
19734,21580.0,2020-09-06 05:05:00.524019+00:00
20301,21580.0,2020-09-06 05:06:00.531171+00:00
20868,21580.0,2020-09-06 05:07:00.527812+00:00
21435,21580.0,2020-09-06 05:08:00.514341+00:00
22002,21580.0,2020-09-06 05:09:00.568804+00:00
22570,21580.0,2020-09-06 05:10:00.516315+00:00
23139,21580.0,2020-09-06 05:11:00.465363+00:00
23708,21575.0,2020-09-06 05:12:00.486953+00:00
24277,21575.0,2020-09-06 05:13:00.521100+00:00
24846,21575.0,2020-09-06 05:14:00.492312+00:00
25415,21575.0,2020-09-06 05:15:00.496701+00:00
25984,21575.0,2020-09-06 05:16:00.479953+00:00
26553,21575.0,2020-09-06 05:17:00.481648+00:00
27123,21575.0,2020-09-06 05:18:00.488122+00:00
27693,21575.0,2020-09-06 05:19:00.515764+00:00
28263,21575.0,2020-09-06 05:20:00.498890+00:00
28834,21575.0,2020-09-06 05:21:00.496113+00:00
29405,21575.0,2020-09-06 05:22:00.480161+00:00
29976,21575.0,2020-09-06 05:23:00.489475+00:00
30547,21575.0,2020-09-06 05:24:00.543430+00:00
31118,21575.0,2020-09-06 05:25:00.551127+00:00
31689,21575.0,2020-09-06 05:26:00.502102+00:00
32260,21575.0,2020-09-06 05:27:00.504785+00:00
32833,21575.0,2020-09-06 05:28:00.496604+00:00
33406,21525.0,2020-09-06 05:29:00.509916+00:00
33979,21430.0,2020-09-06 05:30:00.555856+00:00
34552,21430.0,2020-09-06 05:31:00.547040+00:00
35125,21430.0,2020-09-06 05:32:00.538880+00:00
35699,21430.0,2020-09-06 05:33:00.532255+00:00
36273,21430.0,2020-09-06 05:34:00.579520+00:00
36847,21430.0,2020-09-06 05:35:00.527571+00:00
37421,21430.0,2020-09-06 05:36:00.529700+00:00
37995,21430.0,2020-09-06 05:37:00.514830+00:00
38569,21325.0,2020-09-06 05:38:00.543688+00:00
39143,21295.0,2020-09-06 05:39:00.546061+00:00
39717,21280.0,2020-09-06 05:40:00.559597+00:00
40291,21280.0,2020-09-06 05:41:00.531829+00:00
40865,21280.0,2020-09-06 05:42:00.526121+00:00
41439,21280.0,2020-09-06 05:43:00.542868+00:00
42013,21280.0,2020-09-06 05:44:00.583886+00:00
42587,21280.0,2020-09-06 05:45:00.571319+00:00
43161,21245.0,2020-09-06 05:46:00.666635+00:00
43735,21190.0,2020-09-06 05:47:00.659669+00:00
44309,21190.0,2020-09-06 05:48:00.509680+00:00
44883,21175.0,2020-09-06 05:49:00.513639+00:00
45457,21175.0,2020-09-06 05:50:00.524684+00:00
46031,21170.0,2020-09-06 05:51:00.617299+00:00
46605,21170.0,2020-09-06 05:52:00.571377+00:00
47179,21170.0,2020-09-06 05:53:00.558540+00:00
47753,21170.0,2020-09-06 05:54:00.539707+00:00
48327,21170.0,2020-09-06 05:55:00.536596+00:00
48901,21170.0,2020-09-06 05:56:00.523210+00:00
49475,21170.0,2020-09-06 05:57:00.512854+00:00
50049,21170.0,2020-09-06 05:58:00.529916+00:00
50625,21170.0,2020-09-06 05:59:00.512329+00:00
51201,21170.0,2020-09-06 06:00:00.582494+00:00
51777,21170.0,2020-09-06 06:01:00.578218+00:00
52353,21170.0,2020-09-06 06:02:00.509407+00:00
52929,21170.0,2020-09-06 06:03:00.529170+00:00
53505,21170.0,2020-09-06 06:04:00.613589+00:00
54081,21170.0,2020-09-06 06:05:00.603030+00:00
54657,21170.0,2020-09-06 06:06:00.599354+00:00
55233,21170.0,2020-09-06 06:07:00.549270+00:00
55809,21170.0,2020-09-06 06:08:00.538589+00:00
56385,21170.0,2020-09-06 06:09:00.652349+00:00
56961,21170.0,2020-09-06 06:10:00.643826+00:00
57537,21170.0,2020-09-06 06:11:00.523227+00:00
58113,21170.0,2020-09-06 06:12:00.523106+00:00
58689,21170.0,2020-09-06 06:13:00.525670+00:00
59265,21170.0,2020-09-06 06:14:00.537227+00:00
59841,21170.0,2020-09-06 06:15:00.586394+00:00
60417,21170.0,2020-09-06 06:17:00.513109+00:00
60993,21170.0,2020-09-06 06:18:00.522135+00:00
61569,21170.0,2020-09-06 06:19:00.518312+00:00
62145,21170.0,2020-09-06 06:20:00.532922+00:00
62721,21170.0,2020-09-06 06:21:00.600389+00:00
63297,21170.0,2020-09-06 06:22:00.561286+00:00
63873,21170.0,2020-09-06 06:23:00.621010+00:00
64449,21170.0,2020-09-06 06:24:00.600617+00:00
65025,21170.0,2020-09-06 06:25:00.528778+00:00
65601,21170.0,2020-09-06 06:26:00.518320+00:00
66177,21170.0,2020-09-06 06:27:00.564788+00:00
66754,21170.0,2020-09-06 06:28:00.515488+00:00
67332,21170.0,2020-09-06 06:29:00.567853+00:00
67910,21170.0,2020-09-06 06:30:00.630533+00:00
68488,21170.0,2020-09-06 06:31:00.517214+00:00
69066,21170.0,2020-09-06 06:32:00.511630+00:00
69644,21170.0,2020-09-06 06:33:00.546818+00:00
70222,21170.0,2020-09-06 06:34:00.590662+00:00
70800,21170.0,2020-09-06 06:35:00.552986+00:00
71377,21170.0,2020-09-06 06:36:00.539607+00:00
71954,21170.0,2020-09-06 06:37:00.711279+00:00
72532,21170.0,2020-09-06 06:38:00.555213+00:00
73111,21170.0,2020-09-06 06:39:00.659303+00:00
73690,21170.0,2020-09-06 06:40:00.579221+00:00
74269,21170.0,2020-09-06 06:41:00.541885+00:00
74849,21170.0,2020-09-06 06:42:00.590206+00:00
75430,21170.0,2020-09-06 06:43:00.529783+00:00
76010,21170.0,2020-09-06 06:44:00.540350+00:00
76589,21170.0,2020-09-06 06:45:00.650418+00:00
77169,21170.0,2020-09-06 06:46:00.681677+00:00
77749,21170.0,2020-09-06 06:47:00.558428+00:00
78331,21170.0,2020-09-06 06:48:00.533032+00:00
78913,21170.0,2020-09-06 06:49:00.604823+00:00
