,Price,Date
196,32540.0,2020-09-05 09:19:41.899208+00:00
784,32540.0,2020-09-05 09:29:21.149719+00:00
1372,32540.0,2020-09-05 09:31:34.762005+00:00
2049,32600.0,2020-09-06 04:33:00.410199+00:00
2497,32600.0,2020-09-06 04:34:00.426849+00:00
2957,32600.0,2020-09-06 04:35:00.662215+00:00
3525,32650.0,2020-09-06 04:36:00.427186+00:00
4075,32750.0,2020-09-06 04:37:00.479098+00:00
4629,32750.0,2020-09-06 04:38:00.499174+00:00
5184,32750.0,2020-09-06 04:39:00.465927+00:00
5741,32790.0,2020-09-06 04:40:00.572947+00:00
6299,32790.0,2020-09-06 04:41:00.525438+00:00
6857,32950.0,2020-09-06 04:42:00.445165+00:00
7418,32950.0,2020-09-06 04:43:00.458767+00:00
7979,32950.0,2020-09-06 04:44:00.554246+00:00
8541,32950.0,2020-09-06 04:45:00.488430+00:00
9103,32950.0,2020-09-06 04:46:00.508992+00:00
9665,32950.0,2020-09-06 04:47:00.536197+00:00
10227,32950.0,2020-09-06 04:48:00.473382+00:00
10789,32950.0,2020-09-06 04:49:00.562883+00:00
11351,32950.0,2020-09-06 04:50:00.525898+00:00
11915,32950.0,2020-09-06 04:51:00.483659+00:00
12479,32950.0,2020-09-06 04:52:00.460949+00:00
13043,32950.0,2020-09-06 04:53:00.476654+00:00
13607,32950.0,2020-09-06 04:54:00.510464+00:00
14171,32950.0,2020-09-06 04:55:00.470785+00:00
14735,32950.0,2020-09-06 04:56:00.522632+00:00
15299,32950.0,2020-09-06 04:57:00.475339+00:00
15863,32650.0,2020-09-06 04:58:00.510295+00:00
16428,32550.0,2020-09-06 04:59:00.619906+00:00
16994,32550.0,2020-09-06 05:00:00.604914+00:00
17560,32550.0,2020-09-06 05:01:00.533629+00:00
18126,32540.0,2020-09-06 05:02:00.487143+00:00
18692,32525.0,2020-09-06 05:03:00.504910+00:00
19258,32525.0,2020-09-06 05:04:00.530832+00:00
19824,32525.0,2020-09-06 05:05:00.525785+00:00
20391,32525.0,2020-09-06 05:06:00.532921+00:00
20958,32525.0,2020-09-06 05:07:00.529588+00:00
21525,32525.0,2020-09-06 05:08:00.516064+00:00
22092,32525.0,2020-09-06 05:09:00.570601+00:00
22660,32525.0,2020-09-06 05:10:00.518050+00:00
23229,32525.0,2020-09-06 05:11:00.467139+00:00
23798,32525.0,2020-09-06 05:12:00.488804+00:00
24367,32525.0,2020-09-06 05:13:00.522863+00:00
24936,32525.0,2020-09-06 05:14:00.494086+00:00
25505,32525.0,2020-09-06 05:15:00.498465+00:00
26074,32525.0,2020-09-06 05:16:00.481732+00:00
26643,32525.0,2020-09-06 05:17:00.483405+00:00
27213,32525.0,2020-09-06 05:18:00.489792+00:00
27783,32525.0,2020-09-06 05:19:00.517630+00:00
28353,32525.0,2020-09-06 05:20:00.500708+00:00
28924,32525.0,2020-09-06 05:21:00.497827+00:00
29495,32525.0,2020-09-06 05:22:00.481874+00:00
30066,32525.0,2020-09-06 05:23:00.491231+00:00
30637,32525.0,2020-09-06 05:24:00.545243+00:00
31208,32525.0,2020-09-06 05:25:00.553052+00:00
31779,32525.0,2020-09-06 05:26:00.503887+00:00
32351,32375.0,2020-09-06 05:27:00.506520+00:00
32924,32375.0,2020-09-06 05:28:00.498333+00:00
33497,32300.0,2020-09-06 05:29:00.511753+00:00
34070,32300.0,2020-09-06 05:30:00.557716+00:00
34643,32300.0,2020-09-06 05:31:00.549437+00:00
35216,32300.0,2020-09-06 05:32:00.540724+00:00
35790,32300.0,2020-09-06 05:33:00.533997+00:00
36364,32300.0,2020-09-06 05:34:00.581299+00:00
36938,32300.0,2020-09-06 05:35:00.529394+00:00
37512,32300.0,2020-09-06 05:36:00.531714+00:00
38086,32300.0,2020-09-06 05:37:00.516636+00:00
38660,32300.0,2020-09-06 05:38:00.545495+00:00
39234,32300.0,2020-09-06 05:39:00.547859+00:00
39808,32300.0,2020-09-06 05:40:00.561332+00:00
40382,32300.0,2020-09-06 05:41:00.533697+00:00
40956,32300.0,2020-09-06 05:42:00.527973+00:00
41530,32300.0,2020-09-06 05:43:00.544645+00:00
42104,32300.0,2020-09-06 05:44:00.585703+00:00
42678,32300.0,2020-09-06 05:45:00.573109+00:00
43252,32300.0,2020-09-06 05:46:00.668423+00:00
43826,32300.0,2020-09-06 05:47:00.661411+00:00
44400,32300.0,2020-09-06 05:48:00.511474+00:00
44974,32100.0,2020-09-06 05:49:00.515462+00:00
45548,32050.0,2020-09-06 05:50:00.526407+00:00
46122,32025.0,2020-09-06 05:51:00.619169+00:00
46696,31890.0,2020-09-06 05:52:00.573164+00:00
47270,31885.0,2020-09-06 05:53:00.560394+00:00
47844,31885.0,2020-09-06 05:54:00.541536+00:00
48418,31885.0,2020-09-06 05:55:00.538350+00:00
48992,31885.0,2020-09-06 05:56:00.525019+00:00
49566,31885.0,2020-09-06 05:57:00.514835+00:00
50140,31885.0,2020-09-06 05:58:00.531683+00:00
50716,31885.0,2020-09-06 05:59:00.514050+00:00
51292,31885.0,2020-09-06 06:00:00.584285+00:00
51868,31885.0,2020-09-06 06:01:00.579993+00:00
52444,31885.0,2020-09-06 06:02:00.511308+00:00
53020,31885.0,2020-09-06 06:03:00.531063+00:00
53596,31885.0,2020-09-06 06:04:00.615485+00:00
54172,31885.0,2020-09-06 06:05:00.605503+00:00
54748,31885.0,2020-09-06 06:06:00.601226+00:00
55324,31885.0,2020-09-06 06:07:00.551102+00:00
55900,31885.0,2020-09-06 06:08:00.540386+00:00
56476,31885.0,2020-09-06 06:09:00.654123+00:00
57052,31885.0,2020-09-06 06:10:00.645608+00:00
57628,31885.0,2020-09-06 06:11:00.525121+00:00
58204,31885.0,2020-09-06 06:12:00.524907+00:00
58780,31885.0,2020-09-06 06:13:00.527494+00:00
59356,31885.0,2020-09-06 06:14:00.538961+00:00
59932,31885.0,2020-09-06 06:15:00.588178+00:00
60508,31885.0,2020-09-06 06:17:00.514915+00:00
61084,31885.0,2020-09-06 06:18:00.523953+00:00
61660,31885.0,2020-09-06 06:19:00.520074+00:00
62236,31885.0,2020-09-06 06:20:00.534889+00:00
62812,31885.0,2020-09-06 06:21:00.602083+00:00
63388,31885.0,2020-09-06 06:22:00.563032+00:00
63964,31885.0,2020-09-06 06:23:00.622778+00:00
64540,31885.0,2020-09-06 06:24:00.602342+00:00
65116,31885.0,2020-09-06 06:25:00.530537+00:00
65692,31885.0,2020-09-06 06:26:00.520125+00:00
66268,31885.0,2020-09-06 06:27:00.566662+00:00
66845,31885.0,2020-09-06 06:28:00.517224+00:00
67423,31885.0,2020-09-06 06:29:00.571847+00:00
68001,31885.0,2020-09-06 06:30:00.632307+00:00
68579,31885.0,2020-09-06 06:31:00.518952+00:00
69157,31885.0,2020-09-06 06:32:00.513403+00:00
69735,31885.0,2020-09-06 06:33:00.548621+00:00
70313,31885.0,2020-09-06 06:34:00.592414+00:00
70891,31885.0,2020-09-06 06:35:00.554738+00:00
71468,31885.0,2020-09-06 06:36:00.541427+00:00
72045,31885.0,2020-09-06 06:37:00.713087+00:00
72623,31885.0,2020-09-06 06:38:00.557007+00:00
73202,31885.0,2020-09-06 06:39:00.664288+00:00
73781,31885.0,2020-09-06 06:40:00.581240+00:00
