,Price,Date
1469180,60000.0,2020-09-19 05:31:00.756079+00:00
1469711,60000.0,2020-09-19 05:32:00.613127+00:00
1470243,60000.0,2020-09-19 05:33:00.700444+00:00
1470775,60000.0,2020-09-19 05:34:00.813860+00:00
1471308,60000.0,2020-09-19 05:35:00.700642+00:00
1471842,60000.0,2020-09-19 05:36:00.636839+00:00
1472378,60000.0,2020-09-19 05:37:00.629067+00:00
1472916,60000.0,2020-09-19 05:38:00.838204+00:00
1473454,60000.0,2020-09-19 05:39:00.730970+00:00
1473992,60000.0,2020-09-19 05:40:00.748042+00:00
1474531,60000.0,2020-09-19 05:41:00.588155+00:00
1475075,60000.0,2020-09-19 05:42:00.658966+00:00
1475619,60000.0,2020-09-19 05:43:00.661733+00:00
1476163,60000.0,2020-09-19 05:44:00.574555+00:00
1476709,60000.0,2020-09-19 05:45:01.331879+00:00
1477255,60000.0,2020-09-19 05:46:00.614573+00:00
1477802,60000.0,2020-09-19 05:47:00.667691+00:00
1478350,60000.0,2020-09-19 05:48:00.778762+00:00
1478898,60000.0,2020-09-19 05:49:00.714515+00:00
1479446,60000.0,2020-09-19 05:50:01.076336+00:00
1479994,60000.0,2020-09-19 05:51:01.011116+00:00
1480542,60000.0,2020-09-19 05:52:00.606987+00:00
1481090,60000.0,2020-09-19 05:53:01.023346+00:00
1481638,60000.0,2020-09-19 05:54:00.709277+00:00
1482188,60000.0,2020-09-19 05:55:00.815891+00:00
1482741,60000.0,2020-09-19 05:56:01.150219+00:00
1483296,60000.0,2020-09-19 05:57:00.645471+00:00
1483851,60000.0,2020-09-19 05:58:00.731144+00:00
1484406,60000.0,2020-09-19 05:59:01.843398+00:00
1484963,60000.0,2020-09-19 06:00:00.790419+00:00
1485519,60000.0,2020-09-19 06:01:00.697669+00:00
1486075,60000.0,2020-09-19 06:02:00.802176+00:00
1486631,60000.0,2020-09-19 06:03:01.609280+00:00
1487187,60000.0,2020-09-19 06:04:01.625652+00:00
1487744,60000.0,2020-09-19 06:05:01.465250+00:00
1488300,60150.0,2020-09-19 06:06:01.518439+00:00
1488856,61250.0,2020-09-19 06:07:00.910307+00:00
1489412,61250.0,2020-09-19 06:08:00.675942+00:00
1489968,61500.0,2020-09-19 06:09:00.920727+00:00
1490526,61500.0,2020-09-19 06:10:01.098004+00:00
1491084,61500.0,2020-09-19 06:11:01.217890+00:00
1491642,61500.0,2020-09-19 06:12:00.697994+00:00
1492200,61500.0,2020-09-19 06:13:00.635479+00:00
1492758,61500.0,2020-09-19 06:14:01.005657+00:00
1493316,61500.0,2020-09-19 06:15:00.748013+00:00
1493874,61500.0,2020-09-19 06:16:00.865860+00:00
1494432,61500.0,2020-09-19 06:17:01.584410+00:00
1494990,61500.0,2020-09-19 06:18:00.767144+00:00
1495548,61500.0,2020-09-19 06:19:00.805171+00:00
1496106,61500.0,2020-09-19 06:20:01.234874+00:00
1496664,61500.0,2020-09-19 06:21:01.339225+00:00
1497222,61500.0,2020-09-19 06:22:01.476995+00:00
1497780,61500.0,2020-09-19 06:23:01.010146+00:00
1498338,61500.0,2020-09-19 06:24:00.838375+00:00
1498897,61500.0,2020-09-19 06:25:00.753245+00:00
1499456,61500.0,2020-09-19 06:26:00.690562+00:00
1500015,61500.0,2020-09-19 06:27:00.657370+00:00
1500574,61500.0,2020-09-19 06:28:00.604190+00:00
1501133,61500.0,2020-09-19 06:29:00.660484+00:00
1501692,61500.0,2020-09-19 06:30:01.240717+00:00
1502251,61500.0,2020-09-19 06:31:02.240291+00:00
1502810,61500.0,2020-09-19 06:32:02.180649+00:00
1503369,61500.0,2020-09-19 06:33:00.647256+00:00
1503928,61500.0,2020-09-19 06:34:00.678362+00:00
1504487,61500.0,2020-09-19 06:35:00.884940+00:00
1505046,61500.0,2020-09-19 06:36:01.265433+00:00
1505605,61500.0,2020-09-19 06:37:00.642308+00:00
1506164,61500.0,2020-09-19 06:38:00.825712+00:00
1506723,61500.0,2020-09-19 06:39:00.661515+00:00
1507282,61500.0,2020-09-19 06:40:00.788659+00:00
1507841,61500.0,2020-09-19 06:41:00.770647+00:00
1508400,61500.0,2020-09-19 06:42:00.744419+00:00
1508958,61500.0,2020-09-19 06:43:00.642548+00:00
1509517,61500.0,2020-09-19 06:44:00.855601+00:00
1510076,61500.0,2020-09-19 06:45:00.722502+00:00
1510635,61500.0,2020-09-19 06:46:00.842881+00:00
1511196,61500.0,2020-09-19 06:47:01.582383+00:00
1511757,61500.0,2020-09-19 06:48:00.781002+00:00
1512318,61500.0,2020-09-19 06:49:00.688024+00:00
1512879,61500.0,2020-09-19 06:50:00.936004+00:00
1513440,61500.0,2020-09-19 06:51:00.676916+00:00
1514001,61500.0,2020-09-19 06:52:01.080939+00:00
1514562,61500.0,2020-09-19 06:53:01.004153+00:00
1515123,61500.0,2020-09-19 06:54:01.158227+00:00
1515684,61500.0,2020-09-19 06:55:00.704006+00:00
1516245,61500.0,2020-09-19 06:56:00.739992+00:00
1516806,61500.0,2020-09-19 06:57:00.622296+00:00
1517367,61500.0,2020-09-19 06:58:00.635384+00:00
1517928,61500.0,2020-09-19 06:59:00.605704+00:00
1518489,61500.0,2020-09-19 07:00:00.720047+00:00
1519050,61500.0,2020-09-19 07:01:00.697769+00:00
1519611,61500.0,2020-09-19 07:02:00.642959+00:00
1520174,61500.0,2020-09-19 07:03:00.687406+00:00
1520737,61500.0,2020-09-19 07:04:00.674839+00:00
1521300,61500.0,2020-09-19 07:05:00.747487+00:00
1521863,61500.0,2020-09-19 07:06:00.741644+00:00
1522426,61500.0,2020-09-19 07:07:00.647082+00:00
1522990,61500.0,2020-09-19 07:08:00.817801+00:00
1523554,61500.0,2020-09-19 07:09:01.273016+00:00
1524118,61500.0,2020-09-19 07:10:00.887023+00:00
1524682,61500.0,2020-09-19 07:11:00.793799+00:00
1525246,61500.0,2020-09-19 07:12:00.791316+00:00
1525810,61500.0,2020-09-19 07:13:00.778087+00:00
1526374,61500.0,2020-09-19 07:14:00.945295+00:00
1526938,61500.0,2020-09-19 07:15:00.742482+00:00
1527502,61500.0,2020-09-19 07:16:00.722223+00:00
1528066,61500.0,2020-09-19 07:17:00.685109+00:00
1528630,61500.0,2020-09-19 07:18:00.674846+00:00
1529194,61500.0,2020-09-19 07:19:00.779705+00:00
1529758,61500.0,2020-09-19 07:20:00.727407+00:00
1530322,61500.0,2020-09-19 07:21:00.748994+00:00
1530886,61500.0,2020-09-19 07:22:00.699883+00:00
1531450,61500.0,2020-09-19 07:23:00.759654+00:00
1532014,61500.0,2020-09-19 07:24:00.896324+00:00
1532578,61500.0,2020-09-19 07:25:00.749594+00:00
1533142,61500.0,2020-09-19 07:26:00.635307+00:00
1533706,61500.0,2020-09-19 07:27:00.682139+00:00
1534270,61500.0,2020-09-19 07:28:00.621130+00:00
1534834,61500.0,2020-09-19 07:29:01.000247+00:00
1535398,61500.0,2020-09-19 07:30:00.727274+00:00
1535962,61500.0,2020-09-19 07:31:00.642963+00:00
1536526,61500.0,2020-09-19 07:32:00.743625+00:00
1537090,61500.0,2020-09-19 07:33:00.636888+00:00
1537654,61500.0,2020-09-19 07:34:02.772606+00:00
1538218,61500.0,2020-09-19 07:35:00.804291+00:00
1538783,61500.0,2020-09-19 07:36:00.921417+00:00
1539348,61500.0,2020-09-19 07:37:00.614871+00:00
1539913,61500.0,2020-09-19 07:38:00.690144+00:00
1540478,61500.0,2020-09-19 07:39:00.977041+00:00
1541043,61500.0,2020-09-19 07:40:00.742034+00:00
1541608,61500.0,2020-09-19 07:41:00.891115+00:00
1542173,61500.0,2020-09-19 07:42:00.657970+00:00
1542738,61500.0,2020-09-19 07:43:01.447621+00:00
1543303,61500.0,2020-09-19 07:44:00.729565+00:00
