,Price,Date
61,18520.0,2020-09-05 09:19:41.886657+00:00
649,18520.0,2020-09-05 09:29:21.135718+00:00
1237,18520.0,2020-09-05 09:31:34.748005+00:00
2105,17800.0,2020-09-06 04:33:00.411266+00:00
2553,17800.0,2020-09-06 04:34:00.427916+00:00
3018,17900.0,2020-09-06 04:35:00.663456+00:00
3394,17950.0,2020-09-06 04:36:00.424254+00:00
3943,18100.0,2020-09-06 04:37:00.476553+00:00
4497,18120.0,2020-09-06 04:38:00.496673+00:00
5052,18250.0,2020-09-06 04:39:00.463266+00:00
5609,18270.0,2020-09-06 04:40:00.570422+00:00
6167,18270.0,2020-09-06 04:41:00.522857+00:00
6725,18270.0,2020-09-06 04:42:00.442558+00:00
7286,18270.0,2020-09-06 04:43:00.456238+00:00
7847,18270.0,2020-09-06 04:44:00.551716+00:00
8409,18270.0,2020-09-06 04:45:00.485742+00:00
8971,18270.0,2020-09-06 04:46:00.506385+00:00
9533,18270.0,2020-09-06 04:47:00.533554+00:00
10095,18270.0,2020-09-06 04:48:00.470640+00:00
10657,18270.0,2020-09-06 04:49:00.560236+00:00
11219,18270.0,2020-09-06 04:50:00.523230+00:00
11782,18270.0,2020-09-06 04:51:00.480985+00:00
12346,18195.0,2020-09-06 04:52:00.458305+00:00
12910,18195.0,2020-09-06 04:53:00.474132+00:00
13474,18195.0,2020-09-06 04:54:00.507862+00:00
14038,18195.0,2020-09-06 04:55:00.468161+00:00
14602,18195.0,2020-09-06 04:56:00.519885+00:00
15166,18195.0,2020-09-06 04:57:00.472716+00:00
15730,18170.0,2020-09-06 04:58:00.507694+00:00
16295,18120.0,2020-09-06 04:59:00.617266+00:00
16861,18080.0,2020-09-06 05:00:00.602078+00:00
17427,18080.0,2020-09-06 05:01:00.531056+00:00
17993,18045.0,2020-09-06 05:02:00.484629+00:00
18559,18010.0,2020-09-06 05:03:00.502352+00:00
19125,18010.0,2020-09-06 05:04:00.528222+00:00
19691,18010.0,2020-09-06 05:05:00.523150+00:00
20258,18010.0,2020-09-06 05:06:00.530321+00:00
20825,18010.0,2020-09-06 05:07:00.526971+00:00
21392,18010.0,2020-09-06 05:08:00.513485+00:00
21959,18010.0,2020-09-06 05:09:00.567969+00:00
22527,18010.0,2020-09-06 05:10:00.515472+00:00
23096,18010.0,2020-09-06 05:11:00.464535+00:00
23665,18010.0,2020-09-06 05:12:00.486068+00:00
24234,18010.0,2020-09-06 05:13:00.520269+00:00
24803,18010.0,2020-09-06 05:14:00.491474+00:00
25372,18010.0,2020-09-06 05:15:00.495867+00:00
25941,18010.0,2020-09-06 05:16:00.479077+00:00
26510,18010.0,2020-09-06 05:17:00.480810+00:00
27080,18010.0,2020-09-06 05:18:00.487295+00:00
27650,18010.0,2020-09-06 05:19:00.514927+00:00
28220,18010.0,2020-09-06 05:20:00.498035+00:00
28791,18010.0,2020-09-06 05:21:00.495229+00:00
29362,18010.0,2020-09-06 05:22:00.479347+00:00
29933,18010.0,2020-09-06 05:23:00.488646+00:00
30504,18010.0,2020-09-06 05:24:00.542568+00:00
31075,18010.0,2020-09-06 05:25:00.550235+00:00
31646,18010.0,2020-09-06 05:26:00.501270+00:00
32217,18010.0,2020-09-06 05:27:00.503966+00:00
32790,18010.0,2020-09-06 05:28:00.495793+00:00
33363,18010.0,2020-09-06 05:29:00.509065+00:00
33936,18010.0,2020-09-06 05:30:00.555026+00:00
34509,18010.0,2020-09-06 05:31:00.546186+00:00
35082,18010.0,2020-09-06 05:32:00.537875+00:00
35656,18010.0,2020-09-06 05:33:00.531423+00:00
36230,18010.0,2020-09-06 05:34:00.578678+00:00
36804,18010.0,2020-09-06 05:35:00.526696+00:00
37378,18010.0,2020-09-06 05:36:00.528778+00:00
37952,18010.0,2020-09-06 05:37:00.513943+00:00
38526,18010.0,2020-09-06 05:38:00.542837+00:00
39100,18010.0,2020-09-06 05:39:00.545240+00:00
39674,18010.0,2020-09-06 05:40:00.558723+00:00
40248,18010.0,2020-09-06 05:41:00.531007+00:00
40822,18010.0,2020-09-06 05:42:00.525258+00:00
41396,18010.0,2020-09-06 05:43:00.541988+00:00
41970,18010.0,2020-09-06 05:44:00.582967+00:00
42544,18010.0,2020-09-06 05:45:00.570444+00:00
43118,18010.0,2020-09-06 05:46:00.665789+00:00
43692,18010.0,2020-09-06 05:47:00.658821+00:00
44266,18010.0,2020-09-06 05:48:00.508855+00:00
44840,18010.0,2020-09-06 05:49:00.512779+00:00
45414,18010.0,2020-09-06 05:50:00.523842+00:00
45988,18010.0,2020-09-06 05:51:00.616435+00:00
46562,18010.0,2020-09-06 05:52:00.570493+00:00
47136,18010.0,2020-09-06 05:53:00.557672+00:00
47710,18010.0,2020-09-06 05:54:00.538871+00:00
48284,18010.0,2020-09-06 05:55:00.535781+00:00
48858,18010.0,2020-09-06 05:56:00.522239+00:00
49432,18010.0,2020-09-06 05:57:00.511965+00:00
50006,18010.0,2020-09-06 05:58:00.529074+00:00
50582,18010.0,2020-09-06 05:59:00.511521+00:00
51158,18010.0,2020-09-06 06:00:00.581650+00:00
51734,18010.0,2020-09-06 06:01:00.577382+00:00
52310,18010.0,2020-09-06 06:02:00.508600+00:00
52886,18010.0,2020-09-06 06:03:00.528297+00:00
53462,18010.0,2020-09-06 06:04:00.612649+00:00
54038,18010.0,2020-09-06 06:05:00.602142+00:00
54614,18010.0,2020-09-06 06:06:00.598415+00:00
55190,18010.0,2020-09-06 06:07:00.548406+00:00
55766,18010.0,2020-09-06 06:08:00.537754+00:00
56342,18010.0,2020-09-06 06:09:00.651522+00:00
56918,18010.0,2020-09-06 06:10:00.642947+00:00
57494,18010.0,2020-09-06 06:11:00.522380+00:00
58070,18010.0,2020-09-06 06:12:00.522258+00:00
58646,18010.0,2020-09-06 06:13:00.524761+00:00
59222,18010.0,2020-09-06 06:14:00.536415+00:00
59798,18010.0,2020-09-06 06:15:00.585552+00:00
60374,18010.0,2020-09-06 06:17:00.512257+00:00
60950,18010.0,2020-09-06 06:18:00.521297+00:00
61526,18010.0,2020-09-06 06:19:00.517481+00:00
62102,18010.0,2020-09-06 06:20:00.531940+00:00
62678,18010.0,2020-09-06 06:21:00.599590+00:00
63254,18010.0,2020-09-06 06:22:00.560429+00:00
63830,18010.0,2020-09-06 06:23:00.620206+00:00
64406,18010.0,2020-09-06 06:24:00.599808+00:00
64982,18010.0,2020-09-06 06:25:00.527943+00:00
65558,18010.0,2020-09-06 06:26:00.517485+00:00
66134,18010.0,2020-09-06 06:27:00.563945+00:00
66711,18010.0,2020-09-06 06:28:00.514610+00:00
67289,18010.0,2020-09-06 06:29:00.565916+00:00
67867,18010.0,2020-09-06 06:30:00.629691+00:00
68445,18010.0,2020-09-06 06:31:00.516382+00:00
69023,18010.0,2020-09-06 06:32:00.510779+00:00
69601,18010.0,2020-09-06 06:33:00.545998+00:00
70179,18010.0,2020-09-06 06:34:00.589847+00:00
70757,18010.0,2020-09-06 06:35:00.552145+00:00
71334,18010.0,2020-09-06 06:36:00.538710+00:00
71911,18010.0,2020-09-06 06:37:00.710462+00:00
72489,18010.0,2020-09-06 06:38:00.554367+00:00
73068,18010.0,2020-09-06 06:39:00.657434+00:00
73647,18010.0,2020-09-06 06:40:00.578331+00:00
74226,18010.0,2020-09-06 06:41:00.541023+00:00
74806,18010.0,2020-09-06 06:42:00.589330+00:00
75387,18010.0,2020-09-06 06:43:00.528955+00:00
75967,18010.0,2020-09-06 06:44:00.539483+00:00
76546,18010.0,2020-09-06 06:45:00.649569+00:00
77126,18010.0,2020-09-06 06:46:00.680841+00:00
77706,18010.0,2020-09-06 06:47:00.557571+00:00
78288,18010.0,2020-09-06 06:48:00.532216+00:00
78870,18010.0,2020-09-06 06:49:00.603965+00:00
79452,18010.0,2020-09-06 06:50:00.653153+00:00
80035,18010.0,2020-09-06 06:51:00.522828+00:00
80618,18010.0,2020-09-06 06:52:00.531992+00:00
81201,18010.0,2020-09-06 06:53:00.535689+00:00
81785,18010.0,2020-09-06 06:54:00.584475+00:00
82369,18010.0,2020-09-06 06:55:00.537535+00:00
82953,18010.0,2020-09-06 06:56:00.559747+00:00
83537,18010.0,2020-09-06 06:57:00.543795+00:00
84121,18010.0,2020-09-06 06:58:00.543023+00:00
84705,18010.0,2020-09-06 06:59:00.653890+00:00
85289,18010.0,2020-09-06 07:00:00.693975+00:00
85872,18010.0,2020-09-06 07:01:00.544596+00:00
86454,18010.0,2020-09-06 07:02:00.729781+00:00
87037,18010.0,2020-09-06 07:03:00.538261+00:00
87620,18010.0,2020-09-06 07:04:00.566694+00:00
88203,18010.0,2020-09-06 07:05:00.999361+00:00
88786,18010.0,2020-09-06 07:06:00.577598+00:00
89369,18010.0,2020-09-06 07:07:00.622820+00:00
89952,18010.0,2020-09-06 07:08:00.565084+00:00
90535,18010.0,2020-09-06 07:09:00.561369+00:00
91118,18010.0,2020-09-06 07:10:00.969623+00:00
91701,18010.0,2020-09-06 07:11:00.603906+00:00
92284,18010.0,2020-09-06 07:12:00.586849+00:00
92869,18010.0,2020-09-06 07:13:00.559539+00:00
93454,18010.0,2020-09-06 07:14:00.590078+00:00
94039,18010.0,2020-09-06 07:15:00.560466+00:00
94625,18010.0,2020-09-06 07:16:00.554031+00:00
95210,18010.0,2020-09-06 07:17:00.538428+00:00
95795,18010.0,2020-09-06 07:18:00.548737+00:00
96380,18010.0,2020-09-06 07:19:00.568170+00:00
96965,18010.0,2020-09-06 07:20:00.555516+00:00
97550,18010.0,2020-09-06 07:21:00.522689+00:00
98135,18010.0,2020-09-06 07:22:00.536460+00:00
98720,18010.0,2020-09-06 07:23:00.586615+00:00
99304,18010.0,2020-09-06 07:24:00.558596+00:00
99888,18010.0,2020-09-06 07:25:00.550947+00:00
100472,18010.0,2020-09-06 07:26:00.562498+00:00
101056,18010.0,2020-09-06 07:27:00.553353+00:00
101640,18010.0,2020-09-06 07:28:00.554256+00:00
102224,18010.0,2020-09-06 07:29:00.534342+00:00
102808,18010.0,2020-09-06 07:30:00.824622+00:00
103392,18010.0,2020-09-06 07:31:00.616590+00:00
103977,18010.0,2020-09-06 07:32:00.585394+00:00
104562,18010.0,2020-09-06 07:33:00.592383+00:00
105147,18010.0,2020-09-06 07:34:00.721093+00:00
105734,18010.0,2020-09-06 07:35:00.641972+00:00
106321,18010.0,2020-09-06 07:36:00.576831+00:00
106908,18010.0,2020-09-06 07:37:00.548775+00:00
107495,18010.0,2020-09-06 07:38:00.613802+00:00
